CVE_ID,Device_Name,IP_Addresses,Operating_System,Risk_Score,Priority,Patch_Urgency_Days,Patch_Deadline,Status,User_ID,User_Name,Scan_Timestamp
CVE-2025-6558,ADI-ANDIRA,10.36.14.221,Windows 11 10.0 (Build 26100),60.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-6558,DESKTOP-EPFN6E3,10.35.253.233,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-6558,KEUANGAN3,172.16.14.7,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-6558,KNP25,10.36.14.97,Windows 10 10.0 (Build 19045),60.0,High,7,2025-08-09,new,9b677e27dd6862e12417cec33b0a8b9125b9c314,ADMIN-IT,2025-08-02 14:41:24
CVE-2025-6558,DESKTOP-MBBK906,172.16.13.27,Windows 10 10.0 (Build 19045),60.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-6558,HAZRUL-TPAM23PC,172.15.31.227,Windows 11 10.0 (Build 26100),60.0,High,7,2025-08-09,new,7a42592ea021713744d3258266488c6c7f6ce38b,7780088,2025-08-02 14:41:24
CVE-2025-6558,DESKTOP-Q6NMI1N,172.15.31.212,Windows 10 10.0 (Build 19045),60.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-6558,MH-PC,10.36.14.220,Windows 11 10.0 (Build 26100),60.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-6558,ADITPC,172.35.14.7,Windows 11 10.0 (Build 22621),60.0,High,7,2025-08-09,new,a19646f6b9f3970e452b54ebc28d236cbbf48e16,PC ADIT,2025-08-02 14:41:24
CVE-2025-6558,TPBB-035PC,10.25.3.35,Windows 11 10.0 (Build 22631),60.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2023-24932,DESKTOP-UADT164,172.16.11.185,Windows 11 10.0 (Build 22631),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2023-24932,TPBT-SVR-REC4D2,172.16.9.13,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2023-24932,TPAM-SVR-REC1F2,172.15.31.241,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2023-24932,TPTR-SVR-REC2F2,172.41.11.100,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2023-24932,TPKD-SVR-REC5BS,10.36.13.19,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2023-24932,TPPW-SVR-REC6D2,193.168.2.79,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2023-24932,TPJY-SVR-REC5F2,192.168.254.251,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-21391,DESKTOP-UADT164,172.16.11.185,Windows 11 10.0 (Build 22631),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-21391,TPBT-SVR-REC4D2,172.16.9.13,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-21391,TPAM-SVR-REC1F2,172.15.31.241,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-21391,TPTR-SVR-REC2F2,172.41.11.100,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-21391,TPKD-SVR-REC5BS,10.36.13.19,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-21391,TPPW-SVR-REC6D2,193.168.2.79,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-21391,TPJY-SVR-REC5F2,192.168.254.251,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-21391,TPSR-SVR-REC7F2,10.151.10.202,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-21391,TPBB-SVR-REC4F2,10.25.3.152,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-21418,DESKTOP-UADT164,172.16.11.185,Windows 11 10.0 (Build 22631),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-21418,TPBT-SVR-REC4D2,172.16.9.13,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-21418,TPAM-SVR-REC1F2,172.15.31.241,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-21418,TPTR-SVR-REC2F2,172.41.11.100,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-21418,TPKD-SVR-REC5BS,10.36.13.19,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-21418,TPPW-SVR-REC6D2,193.168.2.79,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-21418,TPJY-SVR-REC5F2,192.168.254.251,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-21418,TPSR-SVR-REC7F2,10.151.10.202,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-21418,TPBB-SVR-REC4F2,10.25.3.152,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24054,DESKTOP-UADT164,172.16.11.185,Windows 11 10.0 (Build 22631),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24054,TPBT-SVR-REC4D2,172.16.9.13,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24054,TPAM-SVR-REC1F2,172.15.31.241,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24054,TPTR-SVR-REC2F2,172.41.11.100,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24054,TPKD-SVR-REC5BS,10.36.13.19,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24054,TPPW-SVR-REC6D2,193.168.2.79,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24054,TPJY-SVR-REC5F2,192.168.254.251,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24054,TPSR-SVR-REC7F2,10.151.10.202,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24201,TPAM-SVR-REC1F2,172.15.31.241,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24201,TPKD-SVR-REC5BS,10.36.13.19,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24201,TPPW-SVR-REC6D2,193.168.2.79,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24984,DESKTOP-UADT164,172.16.11.185,Windows 11 10.0 (Build 22631),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24984,TPBT-SVR-REC4D2,172.16.9.13,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24984,TPAM-SVR-REC1F2,172.15.31.241,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24984,TPTR-SVR-REC2F2,172.41.11.100,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24984,TPKD-SVR-REC5BS,10.36.13.19,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24984,TPPW-SVR-REC6D2,193.168.2.79,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24984,TPJY-SVR-REC5F2,192.168.254.251,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24984,TPSR-SVR-REC7F2,10.151.10.202,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24985,DESKTOP-UADT164,172.16.11.185,Windows 11 10.0 (Build 22631),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24985,TPBT-SVR-REC4D2,172.16.9.13,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24985,TPAM-SVR-REC1F2,172.15.31.241,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24985,TPTR-SVR-REC2F2,172.41.11.100,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24985,TPKD-SVR-REC5BS,10.36.13.19,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24985,TPPW-SVR-REC6D2,193.168.2.79,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24985,TPJY-SVR-REC5F2,192.168.254.251,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24985,TPSR-SVR-REC7F2,10.151.10.202,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24991,DESKTOP-UADT164,172.16.11.185,Windows 11 10.0 (Build 22631),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24991,TPBT-SVR-REC4D2,172.16.9.13,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24991,TPAM-SVR-REC1F2,172.15.31.241,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24991,TPTR-SVR-REC2F2,172.41.11.100,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24991,TPKD-SVR-REC5BS,10.36.13.19,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24991,TPPW-SVR-REC6D2,193.168.2.79,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24991,TPJY-SVR-REC5F2,192.168.254.251,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24991,TPSR-SVR-REC7F2,10.151.10.202,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24993,DESKTOP-UADT164,172.16.11.185,Windows 11 10.0 (Build 22631),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24993,TPBT-SVR-REC4D2,172.16.9.13,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24993,TPAM-SVR-REC1F2,172.15.31.241,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24993,TPTR-SVR-REC2F2,172.41.11.100,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24993,TPKD-SVR-REC5BS,10.36.13.19,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24993,TPPW-SVR-REC6D2,193.168.2.79,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24993,TPJY-SVR-REC5F2,192.168.254.251,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24993,TPSR-SVR-REC7F2,10.151.10.202,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-26633,DESKTOP-UADT164,172.16.11.185,Windows 11 10.0 (Build 22631),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-26633,TPBT-SVR-REC4D2,172.16.9.13,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-26633,TPAM-SVR-REC1F2,172.15.31.241,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-26633,TPTR-SVR-REC2F2,172.41.11.100,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-26633,TPKD-SVR-REC5BS,10.36.13.19,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-26633,TPPW-SVR-REC6D2,193.168.2.79,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-26633,TPJY-SVR-REC5F2,192.168.254.251,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-26633,TPSR-SVR-REC7F2,10.151.10.202,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-2783,TPAM-SVR-REC1F2,172.15.31.241,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-2783,TPKD-SVR-REC5BS,10.36.13.19,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-2783,TPPW-SVR-REC6D2,193.168.2.79,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-29824,DESKTOP-UADT164,172.16.11.185,Windows 11 10.0 (Build 22631),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-29824,TPBT-SVR-REC4D2,172.16.9.13,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-29824,TPAM-SVR-REC1F2,172.15.31.241,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-29824,TPTR-SVR-REC2F2,172.41.11.100,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-29824,TPKD-SVR-REC5BS,10.36.13.19,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-29824,TPPW-SVR-REC6D2,193.168.2.79,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-29824,TPJY-SVR-REC5F2,192.168.254.251,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-30397,DESKTOP-UADT164,172.16.11.185,Windows 11 10.0 (Build 22631),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-30397,TPBT-SVR-REC4D2,172.16.9.13,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-30397,TPAM-SVR-REC1F2,172.15.31.241,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-30397,TPTR-SVR-REC2F2,172.41.11.100,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-30397,TPKD-SVR-REC5BS,10.36.13.19,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-30397,TPPW-SVR-REC6D2,193.168.2.79,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-30397,TPJY-SVR-REC5F2,192.168.254.251,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-30400,DESKTOP-UADT164,172.16.11.185,Windows 11 10.0 (Build 22631),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-30400,TPBT-SVR-REC4D2,172.16.9.13,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-30400,TPAM-SVR-REC1F2,172.15.31.241,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-30400,TPTR-SVR-REC2F2,172.41.11.100,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-30400,TPKD-SVR-REC5BS,10.36.13.19,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-30400,TPPW-SVR-REC6D2,193.168.2.79,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-30400,TPJY-SVR-REC5F2,192.168.254.251,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-32701,DESKTOP-UADT164,172.16.11.185,Windows 11 10.0 (Build 22631),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-32701,TPBT-SVR-REC4D2,172.16.9.13,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-32701,TPAM-SVR-REC1F2,172.15.31.241,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-32701,TPTR-SVR-REC2F2,172.41.11.100,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-32701,TPKD-SVR-REC5BS,10.36.13.19,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-32701,TPPW-SVR-REC6D2,193.168.2.79,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-32701,TPJY-SVR-REC5F2,192.168.254.251,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-32706,DESKTOP-UADT164,172.16.11.185,Windows 11 10.0 (Build 22631),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-32706,TPBT-SVR-REC4D2,172.16.9.13,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-32706,TPAM-SVR-REC1F2,172.15.31.241,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-32706,TPTR-SVR-REC2F2,172.41.11.100,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-32706,TPKD-SVR-REC5BS,10.36.13.19,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-32706,TPPW-SVR-REC6D2,193.168.2.79,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-32706,TPJY-SVR-REC5F2,192.168.254.251,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-32709,DESKTOP-UADT164,172.16.11.185,Windows 11 10.0 (Build 22631),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-32709,TPBT-SVR-REC4D2,172.16.9.13,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-32709,TPAM-SVR-REC1F2,172.15.31.241,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-32709,TPTR-SVR-REC2F2,172.41.11.100,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-32709,TPKD-SVR-REC5BS,10.36.13.19,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-32709,TPPW-SVR-REC6D2,193.168.2.79,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-32709,TPJY-SVR-REC5F2,192.168.254.251,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-33053,DESKTOP-UADT164,172.16.11.185,Windows 11 10.0 (Build 22631),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-33053,TPBT-SVR-REC4D2,172.16.9.13,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-33053,TPAM-SVR-REC1F2,172.15.31.241,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-33053,TPTR-SVR-REC2F2,172.41.11.100,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-33053,TPKD-SVR-REC5BS,10.36.13.19,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-33053,TPPW-SVR-REC6D2,193.168.2.79,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-33053,TPJY-SVR-REC5F2,192.168.254.251,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-4664,TPAM-SVR-REC1F2,172.15.31.241,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-4664,TPKD-SVR-REC5BS,10.36.13.19,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-4664,TPPW-SVR-REC6D2,193.168.2.79,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-5419,DESKTOP-UADT164,172.16.11.185,Windows 11 10.0 (Build 22631),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-5419,TPBT-SVR-REC4D2,172.16.9.13,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-5419,TPAM-SVR-REC1F2,172.15.31.241,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-5419,TPKD-SVR-REC5BS,10.36.13.19,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-5419,TPPW-SVR-REC6D2,193.168.2.79,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-6554,DESKTOP-UADT164,172.16.11.185,Windows 11 10.0 (Build 22631),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-6554,TPBT-SVR-REC4D2,172.16.9.13,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-6554,TPAM-SVR-REC1F2,172.15.31.241,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-6554,TPKD-SVR-REC5BS,10.36.13.19,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-6554,TPPW-SVR-REC6D2,193.168.2.79,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-6558,DESKTOP-UADT164,172.16.11.185,Windows 11 10.0 (Build 22631),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-6558,TPBT-SVR-REC4D2,172.16.9.13,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-6558,TPAM-SVR-REC1F2,172.15.31.241,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-6558,TPKD-SVR-REC5BS,10.36.13.19,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-6558,TPPW-SVR-REC6D2,193.168.2.79,Windows 10 10.0 (Build 19044),54.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-21391,TPBMH-SVR-REC3D,10.14.3.253,Windows 10 10.0 (Build 19044),51.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-21418,TPBMH-SVR-REC3D,10.14.3.253,Windows 10 10.0 (Build 19044),51.0,High,7,2025-08-09,new,N/A,N/A,2025-08-02 14:41:24
